id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive
1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2469757,1.3033215,37.4435694,31.3237045,95.1501889,5.8113474,25.6881762,47.272951,4.2494593,22.648597,3.1217307,1.0515421,23.0637241,14.2273517,24.6886838,71.566613,58.1460837,19.229199,1.1418713,1.1992958,37.6222624,31.4309022,94.9702324,6.0526393,24.1955674,47.8670071,4.2904019,22.6422261,3.1817103,1.0312118,23.0338817,14.5760072,24.1294293,71.7352035,57.4356026,18.7693183,1.2749858,1.3493685,38.6203581,32.6904688,95.1052814,6.4837769,22.4313253,46.4351923,4.1877137,25.3692648,3.7837451,1.0671298,22.3381371,14.6055578,24.253621,72.4289099,56.9920971,19.196407
1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1418713,1.1992958,37.6222624,31.4309022,94.9702324,6.0526393,24.1955674,47.8670071,4.2904019,22.6422261,3.1817103,1.0312118,23.0338817,14.5760072,24.1294293,71.7352035,57.4356026,18.7693183,1.2749858,1.3493685,38.6203581,32.6904688,95.1052814,6.4837769,22.4313253,46.4351923,4.1877137,25.3692648,3.7837451,1.0671298,22.3381371,14.6055578,24.253621,72.4289099,56.9920971,19.196407,1.3299848,1.4082774,38.5680468,32.6281195,95.3381841,6.2776611,20.7319231,44.9865679,3.9770543,26.1696402,3.7472219,1.1295439,22.1276749,14.6783693,24.6622416,72.9577223,56.7556419,18.9117916
1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2749858,1.3493685,38.6203581,32.6904688,95.1052814,6.4837769,22.4313253,46.4351923,4.1877137,25.3692648,3.7837451,1.0671298,22.3381371,14.6055578,24.253621,72.4289099,56.9920971,19.196407,1.3299848,1.4082774,38.5680468,32.6281195,95.3381841,6.2776611,20.7319231,44.9865679,3.9770543,26.1696402,3.7472219,1.1295439,22.1276749,14.6783693,24.6622416,72.9577223,56.7556419,18.9117916,1.2690305,1.3200981,38.0973591,32.2582713,95.3494738,6.2634021,20.7582082,44.7338588,4.071057,27.2999225,4.1919504,1.3636464,22.5166372,15.2920548,25.5639443,71.8635884,56.312316,17.1342425
1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3299848,1.4082774,38.5680468,32.6281195,95.3381841,6.2776611,20.7319231,44.9865679,3.9770543,26.1696402,3.7472219,1.1295439,22.1276749,14.6783693,24.6622416,72.9577223,56.7556419,18.9117916,1.2690305,1.3200981,38.0973591,32.2582713,95.3494738,6.2634021,20.7582082,44.7338588,4.071057,27.2999225,4.1919504,1.3636464,22.5166372,15.2920548,25.5639443,71.8635884,56.312316,17.1342425,1.2576695,1.3046061,38.5540304,32.7929069,95.1367498,6.16859,20.5859767,44.404379,3.7916695,27.2576777,4.0694548,1.3461704,22.6745336,15.909289,26.1243553,71.8092841,56.660308,16.3352363
1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2690305,1.3200981,38.0973591,32.2582713,95.3494738,6.2634021,20.7582082,44.7338588,4.071057,27.2999225,4.1919504,1.3636464,22.5166372,15.2920548,25.5639443,71.8635884,56.312316,17.1342425,1.2576695,1.3046061,38.5540304,32.7929069,95.1367498,6.16859,20.5859767,44.404379,3.7916695,27.2576777,4.0694548,1.3461704,22.6745336,15.909289,26.1243553,71.8092841,56.660308,16.3352363,1.272768,1.3366688,38.1439469,32.5032598,94.9195454,5.820202,21.500104,44.0109952,3.9044376,27.1426178,4.0173813,1.451897,22.7071605,16.2328217,26.6886064,71.5040097,56.3424783,16.7516015
1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2576695,1.3046061,38.5540304,32.7929069,95.1367498,6.16859,20.5859767,44.404379,3.7916695,27.2576777,4.0694548,1.3461704,22.6745336,15.909289,26.1243553,71.8092841,56.660308,16.3352363,1.272768,1.3366688,38.1439469,32.5032598,94.9195454,5.820202,21.500104,44.0109952,3.9044376,27.1426178,4.0173813,1.451897,22.7071605,16.2328217,26.6886064,71.5040097,56.3424783,16.7516015,1.2197623,1.2962982,37.5028008,31.9788737,95.1897539,5.485626,21.549978,44.0543694,3.7483431,27.1145219,3.914501,1.3970492,22.6962264,16.3419111,27.0673788,71.3885553,55.9671757,17.1326864
1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272768,1.3366688,38.1439469,32.5032598,94.9195454,5.820202,21.500104,44.0109952,3.9044376,27.1426178,4.0173813,1.451897,22.7071605,16.2328217,26.6886064,71.5040097,56.3424783,16.7516015,1.2197623,1.2962982,37.5028008,31.9788737,95.1897539,5.485626,21.549978,44.0543694,3.7483431,27.1145219,3.914501,1.3970492,22.6962264,16.3419111,27.0673788,71.3885553,55.9671757,17.1326864,1.2763082,1.3522604,37.5920721,31.9545845,95.1793012,5.5009568,22.1538446,43.3391331,3.6374144,26.9865441,4.0767098,1.358906,22.4678308,16.1803591,27.3251427,71.2409531,55.7521718,17.3858083
1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2197623,1.2962982,37.5028008,31.9788737,95.1897539,5.485626,21.549978,44.0543694,3.7483431,27.1145219,3.914501,1.3970492,22.6962264,16.3419111,27.0673788,71.3885553,55.9671757,17.1326864,1.2763082,1.3522604,37.5920721,31.9545845,95.1793012,5.5009568,22.1538446,43.3391331,3.6374144,26.9865441,4.0767098,1.358906,22.4678308,16.1803591,27.3251427,71.2409531,55.7521718,17.3858083,1.2442419,1.3089639,37.3387152,31.5923865,95.1170775,5.2069703,23.0992278,44.0345405,3.6404123,25.1837791,3.7261294,1.242066,22.2303418,16.2671856,27.1479837,71.141487,55.334743,16.4686901
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2763082,1.3522604,37.5920721,31.9545845,95.1793012,5.5009568,22.1538446,43.3391331,3.6374144,26.9865441,4.0767098,1.358906,22.4678308,16.1803591,27.3251427,71.2409531,55.7521718,17.3858083,1.2442419,1.3089639,37.3387152,31.5923865,95.1170775,5.2069703,23.0992278,44.0345405,3.6404123,25.1837791,3.7261294,1.242066,22.2303418,16.2671856,27.1479837,71.141487,55.334743,16.4686901,1.2305547,1.2612494,37.1883615,31.466851,94.7879605,5.2424437,24.0586673,45.0589236,3.729085,24.6429399,3.821226,1.2737676,22.3567214,16.3850485,27.0873919,70.5944317,54.6508976,16.0910234
1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2442419,1.3089639,37.3387152,31.5923865,95.1170775,5.2069703,23.0992278,44.0345405,3.6404123,25.1837791,3.7261294,1.242066,22.2303418,16.2671856,27.1479837,71.141487,55.334743,16.4686901,1.2305547,1.2612494,37.1883615,31.466851,94.7879605,5.2424437,24.0586673,45.0589236,3.729085,24.6429399,3.821226,1.2737676,22.3567214,16.3850485,27.0873919,70.5944317,54.6508976,16.0910234,1.1216423,1.1908669,36.9540078,30.9836811,94.7153696,5.2903176,24.5710376,44.8892364,3.9037931,24.0190164,3.5716095,1.1462855,21.3711755,15.8905181,26.1094421,71.3304497,53.8128957,19.1048731
1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2305547,1.2612494,37.1883615,31.466851,94.7879605,5.2424437,24.0586673,45.0589236,3.729085,24.6429399,3.821226,1.2737676,22.3567214,16.3850485,27.0873919,70.5944317,54.6508976,16.0910234,1.1216423,1.1908669,36.9540078,30.9836811,94.7153696,5.2903176,24.5710376,44.8892364,3.9037931,24.0190164,3.5716095,1.1462855,21.3711755,15.8905181,26.1094421,71.3304497,53.8128957,19.1048731,1.2058606,1.2825585,36.1068859,30.0107951,94.5189056,5.1941893,25.931086,45.3145965,4.3987521,24.2538417,3.7729678,1.2699815,21.9982687,16.0619744,25.9447935,71.0855716,53.667394,18.5194778
1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1216423,1.1908669,36.9540078,30.9836811,94.7153696,5.2903176,24.5710376,44.8892364,3.9037931,24.0190164,3.5716095,1.1462855,21.3711755,15.8905181,26.1094421,71.3304497,53.8128957,19.1048731,1.2058606,1.2825585,36.1068859,30.0107951,94.5189056,5.1941893,25.931086,45.3145965,4.3987521,24.2538417,3.7729678,1.2699815,21.9982687,16.0619744,25.9447935,71.0855716,53.667394,18.5194778,1.0348136,1.0899037,36.2287627,30.4544195,94.8659653,5.0501711,25.7726215,45.7626414,4.4816877,24.4906805,3.862148,1.2599029,21.6306516,15.9872009,25.7375901,72.0256887,53.6218475,19.0479943
1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2058606,1.2825585,36.1068859,30.0107951,94.5189056,5.1941893,25.931086,45.3145965,4.3987521,24.2538417,3.7729678,1.2699815,21.9982687,16.0619744,25.9447935,71.0855716,53.667394,18.5194778,1.0348136,1.0899037,36.2287627,30.4544195,94.8659653,5.0501711,25.7726215,45.7626414,4.4816877,24.4906805,3.862148,1.2599029,21.6306516,15.9872009,25.7375901,72.0256887,53.6218475,19.0479943,1.2002209,1.2252504,36.8373401,31.1261471,94.279857,5.3679332,26.4919053,45.2626727,5.254716,25.6753071,4.1394618,1.3512834,21.6026288,16.2958362,25.5894646,71.8718926,53.0222005,17.6503269
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0348136,1.0899037,36.2287627,30.4544195,94.8659653,5.0501711,25.7726215,45.7626414,4.4816877,24.4906805,3.862148,1.2599029,21.6306516,15.9872009,25.7375901,72.0256887,53.6218475,19.0479943,1.2002209,1.2252504,36.8373401,31.1261471,94.279857,5.3679332,26.4919053,45.2626727,5.254716,25.6753071,4.1394618,1.3512834,21.6026288,16.2958362,25.5894646,71.8718926,53.0222005,17.6503269,1.1836951,1.2087901,37.030026,31.3106467,94.4125434,4.8913168,26.0450893,46.2376002,5.3987976,25.5717173,3.8922394,1.3978323,21.4908086,16.3474132,25.4801531,72.1338526,53.5765171,17.657024
1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2002209,1.2252504,36.8373401,31.1261471,94.279857,5.3679332,26.4919053,45.2626727,5.254716,25.6753071,4.1394618,1.3512834,21.6026288,16.2958362,25.5894646,71.8718926,53.0222005,17.6503269,1.1836951,1.2087901,37.030026,31.3106467,94.4125434,4.8913168,26.0450893,46.2376002,5.3987976,25.5717173,3.8922394,1.3978323,21.4908086,16.3474132,25.4801531,72.1338526,53.5765171,17.657024,1.0895712,1.0929958,35.61522,30.2133309,94.0822655,4.8751989,25.7009923,47.0061835,5.8569885,26.2748006,4.2111905,1.4174556,22.1707983,16.6634323,26.0523517,70.9923939,53.4487124,20.1594892
1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1836951,1.2087901,37.030026,31.3106467,94.4125434,4.8913168,26.0450893,46.2376002,5.3987976,25.5717173,3.8922394,1.3978323,21.4908086,16.3474132,25.4801531,72.1338526,53.5765171,17.657024,1.0895712,1.0929958,35.61522,30.2133309,94.0822655,4.8751989,25.7009923,47.0061835,5.8569885,26.2748006,4.2111905,1.4174556,22.1707983,16.6634323,26.0523517,70.9923939,53.4487124,20.1594892,1.1029299,1.1448344,35.9382229,30.6525455,94.2786577,4.6704968,25.9721665,47.1535097,6.1708535,26.3962845,4.0414801,1.1795951,21.4708485,16.4114977,26.0542985,70.8865944,53.8672275,19.8213746
1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0895712,1.0929958,35.61522,30.2133309,94.0822655,4.8751989,25.7009923,47.0061835,5.8569885,26.2748006,4.2111905,1.4174556,22.1707983,16.6634323,26.0523517,70.9923939,53.4487124,20.1594892,1.1029299,1.1448344,35.9382229,30.6525455,94.2786577,4.6704968,25.9721665,47.1535097,6.1708535,26.3962845,4.0414801,1.1795951,21.4708485,16.4114977,26.0542985,70.8865944,53.8672275,19.8213746,1.1106425,1.1106425,36.4203989,31.1435923,94.5162463,4.7149072,26.2595724,47.5126626,6.4247296,26.2097923,4.2637735,1.2773337,21.0623574,15.8671333,25.6784657,70.795202,53.0382778,17.5695891
1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1029299,1.1448344,35.9382229,30.6525455,94.2786577,4.6704968,25.9721665,47.1535097,6.1708535,26.3962845,4.0414801,1.1795951,21.4708485,16.4114977,26.0542985,70.8865944,53.8672275,19.8213746,1.1106425,1.1106425,36.4203989,31.1435923,94.5162463,4.7149072,26.2595724,47.5126626,6.4247296,26.2097923,4.2637735,1.2773337,21.0623574,15.8671333,25.6784657,70.795202,53.0382778,17.5695891,1.1177431,1.1016247,36.6273373,31.7267653,94.707787,4.7426274,25.4403686,47.5994758,5.8853318,26.0747569,4.207087,1.3378858,20.4147774,15.1146307,25.481484,69.8739683,52.1766606,18.2367897
1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1106425,1.1106425,36.4203989,31.1435923,94.5162463,4.7149072,26.2595724,47.5126626,6.4247296,26.2097923,4.2637735,1.2773337,21.0623574,15.8671333,25.6784657,70.795202,53.0382778,17.5695891,1.1177431,1.1016247,36.6273373,31.7267653,94.707787,4.7426274,25.4403686,47.5994758,5.8853318,26.0747569,4.207087,1.3378858,20.4147774,15.1146307,25.481484,69.8739683,52.1766606,18.2367897,1.1327894,1.117817,36.1157979,30.6651102,94.7180058,4.9882046,25.6696329,47.5360785,5.9172304,26.0193645,4.1485017,1.3326475,20.2167983,14.8932496,24.9595313,68.4236011,50.8122654,17.1996295
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1177431,1.1016247,36.6273373,31.7267653,94.707787,4.7426274,25.4403686,47.5994758,5.8853318,26.0747569,4.207087,1.3378858,20.4147774,15.1146307,25.481484,69.8739683,52.1766606,18.2367897,1.1327894,1.117817,36.1157979,30.6651102,94.7180058,4.9882046,25.6696329,47.5360785,5.9172304,26.0193645,4.1485017,1.3326475,20.2167983,14.8932496,24.9595313,68.4236011,50.8122654,17.1996295,1.2082489,1.2010081,35.9245086,30.4729169,94.8242839,5.1947581,25.5273101,48.6226191,5.6949889,26.1834082,4.4185576,1.4339646,20.0372258,14.3161829,24.754931,68.7774657,50.8776512,18.8468396
1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1327894,1.117817,36.1157979,30.6651102,94.7180058,4.9882046,25.6696329,47.5360785,5.9172304,26.0193645,4.1485017,1.3326475,20.2167983,14.8932496,24.9595313,68.4236011,50.8122654,17.1996295,1.2082489,1.2010081,35.9245086,30.4729169,94.8242839,5.1947581,25.5273101,48.6226191,5.6949889,26.1834082,4.4185576,1.4339646,20.0372258,14.3161829,24.754931,68.7774657,50.8776512,18.8468396,1.2423816,1.2472174,35.4677298,30.050192,95.0412677,5.3937833,25.7917522,49.6595631,5.7013602,26.6509799,4.4531877,1.3197647,19.8588769,14.0995431,24.6210393,68.4420759,50.7380807,19.2646602
1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2082489,1.2010081,35.9245086,30.4729169,94.8242839,5.1947581,25.5273101,48.6226191,5.6949889,26.1834082,4.4185576,1.4339646,20.0372258,14.3161829,24.754931,68.7774657,50.8776512,18.8468396,1.2423816,1.2472174,35.4677298,30.050192,95.0412677,5.3937833,25.7917522,49.6595631,5.7013602,26.6509799,4.4531877,1.3197647,19.8588769,14.0995431,24.6210393,68.4420759,50.7380807,19.2646602,1.2843454,1.2893347,35.7341372,30.0372673,95.6658661,5.4493908,26.34131,49.5610883,5.5522382,26.3587661,4.2653383,1.3915168,19.5798617,13.9001354,24.0000171,69.4482552,51.3729355,17.9237061
1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2423816,1.2472174,35.4677298,30.050192,95.0412677,5.3937833,25.7917522,49.6595631,5.7013602,26.6509799,4.4531877,1.3197647,19.8588769,14.0995431,24.6210393,68.4420759,50.7380807,19.2646602,1.2843454,1.2893347,35.7341372,30.0372673,95.6658661,5.4493908,26.34131,49.5610883,5.5522382,26.3587661,4.2653383,1.3915168,19.5798617,13.9001354,24.0000171,69.4482552,51.3729355,17.9237061,1.2738395,1.2790942,35.0689636,29.1829411,95.8130808,5.753488,26.2001512,49.6692772,5.5951005,26.0258966,4.4289248,1.5284796,19.1552145,13.6798041,23.963567,69.0962264,50.1513963,17.9593081
1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2843454,1.2893347,35.7341372,30.0372673,95.6658661,5.4493908,26.34131,49.5610883,5.5522382,26.3587661,4.2653383,1.3915168,19.5798617,13.9001354,24.0000171,69.4482552,51.3729355,17.9237061,1.2738395,1.2790942,35.0689636,29.1829411,95.8130808,5.753488,26.2001512,49.6692772,5.5951005,26.0258966,4.4289248,1.5284796,19.1552145,13.6798041,23.963567,69.0962264,50.1513963,17.9593081,1.2188909,1.2414233,34.4306304,28.6722392,95.8926829,5.7217889,25.8857381,50.0361193,5.3571377,26.2176771,4.2756967,1.4699085,20.0499459,14.2089727,24.4826233,69.1045368,50.8108465,17.6362442
1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2738395,1.2790942,35.0689636,29.1829411,95.8130808,5.753488,26.2001512,49.6692772,5.5951005,26.0258966,4.4289248,1.5284796,19.1552145,13.6798041,23.963567,69.0962264,50.1513963,17.9593081,1.2188909,1.2414233,34.4306304,28.6722392,95.8926829,5.7217889,25.8857381,50.0361193,5.3571377,26.2176771,4.2756967,1.4699085,20.0499459,14.2089727,24.4826233,69.1045368,50.8108465,17.6362442,1.2553818,1.3196411,33.298333,27.2206449,96.0036797,5.9190061,25.8135923,50.4335118,5.5326647,26.8849432,4.3376119,1.4839836,19.7722069,14.3088402,24.0813829,69.728328,51.2299352,17.4771165
1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2188909,1.2414233,34.4306304,28.6722392,95.8926829,5.7217889,25.8857381,50.0361193,5.3571377,26.2176771,4.2756967,1.4699085,20.0499459,14.2089727,24.4826233,69.1045368,50.8108465,17.6362442,1.2553818,1.3196411,33.298333,27.2206449,96.0036797,5.9190061,25.8135923,50.4335118,5.5326647,26.8849432,4.3376119,1.4839836,19.7722069,14.3088402,24.0813829,69.728328,51.2299352,17.4771165,1.0569591,1.1288157,32.7385374,26.990029,95.8917119,6.3661609,24.9122965,51.5797272,5.837876,27.2131336,4.5041133,1.4007127,19.0125595,14.4262699,24.1455032,70.501234,52.7145765,17.139788
1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2553818,1.3196411,33.298333,27.2206449,96.0036797,5.9190061,25.8135923,50.4335118,5.5326647,26.8849432,4.3376119,1.4839836,19.7722069,14.3088402,24.0813829,69.728328,51.2299352,17.4771165,1.0569591,1.1288157,32.7385374,26.990029,95.8917119,6.3661609,24.9122965,51.5797272,5.837876,27.2131336,4.5041133,1.4007127,19.0125595,14.4262699,24.1455032,70.501234,52.7145765,17.139788,0.8759469,0.940263,32.5544766,26.5055968,96.1258872,5.9497212,24.097427,51.3749935,5.5570999,27.2444039,4.0618344,1.1572123,18.4373314,14.4924835,24.1816442,70.7203032,53.6989494,15.2778151
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0569591,1.1288157,32.7385374,26.990029,95.8917119,6.3661609,24.9122965,51.5797272,5.837876,27.2131336,4.5041133,1.4007127,19.0125595,14.4262699,24.1455032,70.501234,52.7145765,17.139788,0.8759469,0.940263,32.5544766,26.5055968,96.1258872,5.9497212,24.097427,51.3749935,5.5570999,27.2444039,4.0618344,1.1572123,18.4373314,14.4924835,24.1816442,70.7203032,53.6989494,15.2778151,0.7715729,0.8181136,32.4702054,26.3377542,96.246653,6.160366,23.0746802,50.8977266,5.1383253,27.0914538,3.8382058,1.1862867,18.7172381,14.9005528,24.636134,71.2894798,53.7845477,13.7258753
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8759469,0.940263,32.5544766,26.5055968,96.1258872,5.9497212,24.097427,51.3749935,5.5570999,27.2444039,4.0618344,1.1572123,18.4373314,14.4924835,24.1816442,70.7203032,53.6989494,15.2778151,0.7715729,0.8181136,32.4702054,26.3377542,96.246653,6.160366,23.0746802,50.8977266,5.1383253,27.0914538,3.8382058,1.1862867,18.7172381,14.9005528,24.636134,71.2894798,53.7845477,13.7258753,0.8746572,0.9225967,32.5035664,26.5591865,95.8323882,6.1698023,21.517988,50.8512785,4.9574689,28.5344516,3.8578524,1.2220843,17.848987,14.3927593,24.9497922,69.9776921,53.0720342,14.5649578
1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7715729,0.8181136,32.4702054,26.3377542,96.246653,6.160366,23.0746802,50.8977266,5.1383253,27.0914538,3.8382058,1.1862867,18.7172381,14.9005528,24.636134,71.2894798,53.7845477,13.7258753,0.8746572,0.9225967,32.5035664,26.5591865,95.8323882,6.1698023,21.517988,50.8512785,4.9574689,28.5344516,3.8578524,1.2220843,17.848987,14.3927593,24.9497922,69.9776921,53.0720342,14.5649578,1.3081831,1.3525216,31.4091385,25.975147,95.8947687,6.4425404,19.1890642,47.6544817,4.5854675,31.7753685,4.6322566,1.3520281,18.5765801,14.969136,24.0686623,71.2185182,54.3199083,15.3363844
1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8746572,0.9225967,32.5035664,26.5591865,95.8323882,6.1698023,21.517988,50.8512785,4.9574689,28.5344516,3.8578524,1.2220843,17.848987,14.3927593,24.9497922,69.9776921,53.0720342,14.5649578,1.3081831,1.3525216,31.4091385,25.975147,95.8947687,6.4425404,19.1890642,47.6544817,4.5854675,31.7753685,4.6322566,1.3520281,18.5765801,14.969136,24.0686623,71.2185182,54.3199083,15.3363844,1.3249241,1.3446116,31.3124867,25.8109466,95.4183396,6.4643697,18.4985997,46.0668912,4.1511249,33.0623663,4.980053,1.3188523,17.331502,14.5026998,23.3952707,71.1018145,53.2697622,15.0254302
1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3081831,1.3525216,31.4091385,25.975147,95.8947687,6.4425404,19.1890642,47.6544817,4.5854675,31.7753685,4.6322566,1.3520281,18.5765801,14.969136,24.0686623,71.2185182,54.3199083,15.3363844,1.3249241,1.3446116,31.3124867,25.8109466,95.4183396,6.4643697,18.4985997,46.0668912,4.1511249,33.0623663,4.980053,1.3188523,17.331502,14.5026998,23.3952707,71.1018145,53.2697622,15.0254302,1.1261618,1.1261618,31.4399547,26.0732366,95.5706436,6.3661863,18.324782,44.8724272,4.5322135,32.0412032,4.8578723,1.1649359,17.9934215,14.8011956,24.0723696,70.8953908,54.1752531,14.9064064
1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3249241,1.3446116,31.3124867,25.8109466,95.4183396,6.4643697,18.4985997,46.0668912,4.1511249,33.0623663,4.980053,1.3188523,17.331502,14.5026998,23.3952707,71.1018145,53.2697622,15.0254302,1.1261618,1.1261618,31.4399547,26.0732366,95.5706436,6.3661863,18.324782,44.8724272,4.5322135,32.0412032,4.8578723,1.1649359,17.9934215,14.8011956,24.0723696,70.8953908,54.1752531,14.9064064,1.2833879,1.2879357,31.3711592,26.0729772,95.6325088,6.1166062,18.5940655,44.6147262,4.3056219,32.0866074,4.764992,1.3260882,18.1573539,14.9251609,24.1656557,71.7104713,52.7508513,15.7985232
