ID,label,label_id
5218,forest,1
5219,street,5
5220,buildings,0
5221,street,5
5222,street,5
5223,forest,1
5224,forest,1
5225,sea,4
5226,forest,1
5227,sea,4
5228,street,5
5229,mountain,3
5230,buildings,0
5231,forest,1
5232,buildings,0
5233,buildings,0
5234,glacier,2
5235,sea,4
5236,buildings,0
5237,mountain,3
5238,mountain,3
5239,sea,4
5240,glacier,2
5241,glacier,2
5242,street,5
5243,sea,4
5244,forest,1
5245,glacier,2
5246,sea,4
5247,forest,1
5248,street,5
5249,forest,1
5250,buildings,0
5251,street,5
5252,sea,4
5253,forest,1
5254,street,5
5255,forest,1
5256,buildings,0
5257,mountain,3
5258,street,5
5259,street,5
5260,buildings,0
5261,buildings,0
5262,sea,4
5263,buildings,0
5264,glacier,2
5265,glacier,2
5266,buildings,0
5267,sea,4
5268,buildings,0
5269,street,5
5270,forest,1
5271,mountain,3
5272,street,5
5273,sea,4
5274,buildings,0
5275,street,5
5276,glacier,2
5277,forest,1
5278,street,5
5279,street,5
5280,mountain,3
5281,forest,1
5282,sea,4
5283,forest,1
5284,buildings,0
5285,sea,4
5286,buildings,0
5287,forest,1
5288,buildings,0
5289,street,5
5290,glacier,2
5291,glacier,2
5292,forest,1
5293,buildings,0
5294,buildings,0
5295,glacier,2
5296,buildings,0
5297,forest,1
5298,sea,4
5299,sea,4
5300,glacier,2
5301,glacier,2
5302,street,5
5303,glacier,2
5304,glacier,2
5305,glacier,2
5306,buildings,0
5307,forest,1
5308,glacier,2
5309,glacier,2
5310,forest,1
5311,street,5
5312,sea,4
5313,glacier,2
5314,glacier,2
5315,buildings,0
5316,sea,4
5317,forest,1
5318,buildings,0
5319,sea,4
5320,street,5
5321,sea,4
5322,forest,1
5323,sea,4
5324,glacier,2
5325,street,5
5326,sea,4
5327,street,5
5328,street,5
5329,street,5
5330,sea,4
5331,glacier,2
5332,street,5
5333,buildings,0
5334,forest,1
5335,street,5
5336,forest,1
5337,buildings,0
5338,sea,4
5339,glacier,2
5340,street,5
5341,street,5
5342,glacier,2
5343,buildings,0
5344,buildings,0
5345,street,5
5346,sea,4
5347,street,5
5348,sea,4
5349,mountain,3
5350,sea,4
5351,glacier,2
5352,forest,1
5353,glacier,2
5354,buildings,0
5355,buildings,0
5356,street,5
5357,street,5
5358,forest,1
5359,buildings,0
5360,forest,1
5361,sea,4
5362,street,5
5363,street,5
5364,glacier,2
5365,glacier,2
5366,street,5
5367,sea,4
5368,buildings,0
5369,buildings,0
5370,buildings,0
5371,street,5
5372,glacier,2
5373,glacier,2
5374,street,5
5375,glacier,2
5376,street,5
5377,sea,4
5378,forest,1
5379,street,5
5380,glacier,2
5381,buildings,0
5382,street,5
5383,buildings,0
5384,buildings,0
5385,mountain,3
5386,glacier,2
5387,street,5
5388,glacier,2
5389,buildings,0
5390,forest,1
5391,sea,4
5392,glacier,2
5393,mountain,3
5394,glacier,2
5395,glacier,2
5396,street,5
5397,buildings,0
5398,glacier,2
5399,buildings,0
5400,glacier,2
5401,glacier,2
5402,buildings,0
5403,mountain,3
5404,glacier,2
5405,buildings,0
5406,buildings,0
5407,glacier,2
5408,glacier,2
5409,glacier,2
5410,mountain,3
5411,street,5
5412,street,5
5413,buildings,0
5414,buildings,0
5415,forest,1
5416,buildings,0
5417,forest,1
5418,buildings,0
5419,forest,1
5420,street,5
5421,sea,4
5422,buildings,0
5423,glacier,2
5424,sea,4
5425,forest,1
5426,glacier,2
5427,buildings,0
5428,buildings,0
5429,sea,4
5430,forest,1
5431,sea,4
5432,glacier,2
5433,glacier,2
5434,mountain,3
5435,sea,4
5436,street,5
5437,street,5
5438,sea,4
5439,street,5
5440,mountain,3
5441,buildings,0
5442,forest,1
5443,forest,1
5444,forest,1
5445,street,5
5446,sea,4
5447,street,5
5448,glacier,2
5449,sea,4
5450,forest,1
5451,buildings,0
5452,glacier,2
5453,forest,1
5454,buildings,0
5455,forest,1
5456,sea,4
5457,street,5
5458,sea,4
5459,forest,1
5460,sea,4
5461,buildings,0
5462,street,5
5463,buildings,0
5464,glacier,2
5465,glacier,2
5466,sea,4
5467,sea,4
5468,sea,4
5469,glacier,2
5470,sea,4
5471,street,5
5472,street,5
5473,glacier,2
5474,sea,4
5475,forest,1
5476,buildings,0
5477,glacier,2
5478,street,5
5479,glacier,2
5480,buildings,0
5481,street,5
5482,forest,1
5483,street,5
5484,glacier,2
5485,sea,4
5486,street,5
5487,street,5
5488,glacier,2
5489,sea,4
5490,forest,1
5491,street,5
5492,buildings,0
5493,glacier,2
5494,sea,4
5495,street,5
5496,buildings,0
5497,street,5
5498,sea,4
5499,sea,4
5500,buildings,0
5501,sea,4
5502,sea,4
5503,forest,1
5504,sea,4
5505,forest,1
5506,street,5
5507,buildings,0
5508,forest,1
5509,street,5
5510,mountain,3
5511,buildings,0
5512,buildings,0
5513,street,5
5514,buildings,0
5515,mountain,3
5516,buildings,0
5517,buildings,0
5518,sea,4
5519,street,5
5520,glacier,2
5521,street,5
5522,mountain,3
5523,buildings,0
5524,buildings,0
5525,glacier,2
5526,mountain,3
5527,glacier,2
5528,street,5
5529,buildings,0
5530,forest,1
5531,glacier,2
5532,sea,4
5533,buildings,0
5534,glacier,2
5535,forest,1
5536,buildings,0
5537,buildings,0
5538,mountain,3
5539,street,5
5540,street,5
5541,glacier,2
5542,street,5
5543,glacier,2
5544,sea,4
5545,forest,1
5546,mountain,3
5547,forest,1
5548,sea,4
5549,forest,1
5550,sea,4
5551,sea,4
5552,mountain,3
5553,sea,4
5554,glacier,2
5555,forest,1
5556,forest,1
5557,forest,1
5558,sea,4
5559,glacier,2
5560,sea,4
5561,forest,1
5562,sea,4
5563,glacier,2
5564,street,5
5565,sea,4
5566,glacier,2
5567,forest,1
5568,forest,1
5569,sea,4
5570,street,5
5571,buildings,0
5572,sea,4
5573,buildings,0
5574,buildings,0
5575,street,5
5576,buildings,0
5577,mountain,3
5578,street,5
5579,sea,4
5580,forest,1
5581,sea,4
5582,glacier,2
5583,buildings,0
5584,forest,1
5585,glacier,2
5586,sea,4
5587,forest,1
5588,forest,1
5589,glacier,2
5590,buildings,0
5591,buildings,0
5592,sea,4
5593,glacier,2
5594,buildings,0
5595,glacier,2
5596,sea,4
5597,forest,1
5598,forest,1
5599,street,5
5600,sea,4
5601,street,5
5602,sea,4
5603,sea,4
5604,sea,4
5605,street,5
5606,street,5
5607,forest,1
5608,glacier,2
5609,forest,1
5610,sea,4
5611,glacier,2
5612,glacier,2
5613,sea,4
5614,forest,1
5615,sea,4
5616,buildings,0
5617,forest,1
5618,sea,4
5619,mountain,3
5620,street,5
5621,forest,1
5622,buildings,0
5623,glacier,2
5624,street,5
5625,forest,1
5626,street,5
5627,sea,4
5628,forest,1
5629,buildings,0
5630,buildings,0
5631,forest,1
5632,glacier,2
5633,street,5
5634,sea,4
5635,street,5
5636,glacier,2
5637,sea,4
5638,street,5
5639,sea,4
5640,street,5
5641,street,5
5642,forest,1
5643,sea,4
5644,glacier,2
5645,glacier,2
5646,sea,4
5647,street,5
5648,street,5
5649,street,5
5650,glacier,2
5651,forest,1
5652,glacier,2
5653,glacier,2
5654,street,5
5655,buildings,0
5656,street,5
5657,sea,4
5658,buildings,0
5659,glacier,2
5660,buildings,0
5661,sea,4
5662,buildings,0
5663,forest,1
5664,glacier,2
5665,mountain,3
5666,forest,1
5667,buildings,0
5668,forest,1
5669,street,5
5670,sea,4
5671,mountain,3
5672,glacier,2
5673,buildings,0
5674,buildings,0
5675,glacier,2
5676,glacier,2
5677,forest,1
5678,glacier,2
5679,buildings,0
5680,sea,4
5681,buildings,0
5682,glacier,2
5683,buildings,0
5684,street,5
5685,forest,1
5686,buildings,0
5687,sea,4
5688,street,5
5689,mountain,3
5690,glacier,2
5691,sea,4
5692,forest,1
5693,street,5
5694,mountain,3
5695,glacier,2
5696,street,5
5697,sea,4
5698,forest,1
5699,glacier,2
5700,glacier,2
5701,sea,4
5702,glacier,2
5703,sea,4
5704,mountain,3
5705,sea,4
5706,buildings,0
5707,mountain,3
5708,street,5
5709,glacier,2
5710,street,5
5711,buildings,0
5712,buildings,0
5713,sea,4
5714,buildings,0
5715,glacier,2
5716,glacier,2
5717,forest,1
5718,forest,1
5719,buildings,0
5720,forest,1
5721,forest,1
5722,forest,1
5723,sea,4
5724,mountain,3
5725,street,5
5726,forest,1
5727,sea,4
5728,street,5
5729,glacier,2
5730,forest,1
5731,glacier,2
5732,sea,4
5733,buildings,0
5734,street,5
5735,buildings,0
5736,street,5
5737,street,5
5738,glacier,2
5739,buildings,0
5740,mountain,3
5741,forest,1
5742,glacier,2
5743,street,5
5744,glacier,2
5745,forest,1
5746,street,5
5747,street,5
5748,glacier,2
5749,glacier,2
5750,glacier,2
5751,sea,4
5752,sea,4
5753,glacier,2
5754,sea,4
5755,forest,1
5756,forest,1
5757,sea,4
5758,buildings,0
5759,glacier,2
5760,forest,1
5761,sea,4
5762,street,5
5763,buildings,0
5764,sea,4
5765,forest,1
5766,buildings,0
5767,mountain,3
5768,forest,1
5769,street,5
5770,forest,1
5771,buildings,0
5772,mountain,3
5773,sea,4
5774,forest,1
5775,glacier,2
5776,sea,4
5777,glacier,2
5778,street,5
5779,mountain,3
5780,street,5
5781,glacier,2
5782,street,5
5783,street,5
5784,forest,1
5785,forest,1
5786,sea,4
5787,sea,4
5788,sea,4
5789,glacier,2
5790,buildings,0
5791,forest,1
5792,buildings,0
5793,street,5
5794,sea,4
5795,buildings,0
5796,mountain,3
5797,forest,1
5798,sea,4
5799,glacier,2
5800,sea,4
5801,buildings,0
5802,mountain,3
5803,buildings,0
5804,forest,1
5805,sea,4
5806,forest,1
5807,forest,1
5808,street,5
5809,sea,4
5810,forest,1
5811,forest,1
5812,mountain,3
5813,street,5
5814,glacier,2
5815,buildings,0
5816,forest,1
5817,buildings,0
5818,forest,1
5819,mountain,3
5820,buildings,0
5821,glacier,2
5822,sea,4
5823,forest,1
5824,forest,1
5825,street,5
5826,forest,1
5827,buildings,0
5828,street,5
5829,sea,4
5830,glacier,2
5831,sea,4
5832,buildings,0
5833,forest,1
5834,street,5
5835,forest,1
5836,forest,1
5837,mountain,3
5838,forest,1
5839,sea,4
5840,sea,4
5841,forest,1
5842,buildings,0
5843,glacier,2
5844,buildings,0
5845,glacier,2
5846,glacier,2
5847,forest,1
5848,mountain,3
5849,forest,1
5850,glacier,2
5851,buildings,0
5852,buildings,0
5853,forest,1
5854,forest,1
5855,glacier,2
5856,buildings,0
5857,glacier,2
5858,street,5
5859,buildings,0
5860,buildings,0
5861,sea,4
5862,glacier,2
5863,mountain,3
5864,buildings,0
5865,glacier,2
5866,sea,4
5867,sea,4
5868,street,5
5869,forest,1
5870,forest,1
5871,street,5
5872,glacier,2
5873,buildings,0
5874,buildings,0
5875,forest,1
5876,street,5
5877,street,5
5878,glacier,2
5879,glacier,2
5880,sea,4
5881,glacier,2
5882,street,5
5883,forest,1
5884,buildings,0
5885,sea,4
5886,forest,1
5887,glacier,2
5888,buildings,0
5889,glacier,2
5890,sea,4
5891,street,5
5892,buildings,0
5893,sea,4
5894,street,5
5895,street,5
5896,glacier,2
5897,glacier,2
5898,buildings,0
5899,sea,4
5900,forest,1
5901,buildings,0
5902,sea,4
5903,street,5
5904,street,5
5905,street,5
5906,buildings,0
5907,glacier,2
5908,sea,4
5909,street,5
5910,sea,4
5911,buildings,0
5912,forest,1
5913,glacier,2
5914,sea,4
5915,sea,4
5916,street,5
5917,glacier,2
5918,buildings,0
5919,street,5
5920,glacier,2
5921,sea,4
5922,glacier,2
5923,glacier,2
5924,street,5
5925,mountain,3
5926,glacier,2
5927,glacier,2
5928,street,5
5929,mountain,3
5930,glacier,2
5931,glacier,2
5932,forest,1
5933,mountain,3
5934,sea,4
5935,forest,1
5936,sea,4
5937,forest,1
5938,street,5
5939,buildings,0
5940,buildings,0
5941,street,5
5942,forest,1
5943,sea,4
5944,forest,1
5945,street,5
5946,forest,1
5947,buildings,0
5948,street,5
5949,buildings,0
5950,buildings,0
5951,sea,4
5952,buildings,0
5953,buildings,0
5954,glacier,2
5955,forest,1
5956,mountain,3
5957,street,5
5958,glacier,2
5959,sea,4
5960,forest,1
5961,mountain,3
5962,street,5
5963,glacier,2
5964,street,5
5965,street,5
5966,sea,4
5967,mountain,3
5968,mountain,3
5969,forest,1
5970,sea,4
5971,sea,4
5972,buildings,0
5973,buildings,0
5974,sea,4
5975,sea,4
5976,glacier,2
5977,buildings,0
5978,sea,4
5979,sea,4
5980,mountain,3
5981,sea,4
5982,street,5
5983,buildings,0
5984,glacier,2
5985,street,5
5986,glacier,2
5987,buildings,0
5988,glacier,2
5989,sea,4
5990,buildings,0
5991,buildings,0
5992,sea,4
5993,buildings,0
5994,buildings,0
5995,buildings,0
5996,sea,4
5997,mountain,3
5998,glacier,2
5999,forest,1
6000,forest,1
6001,sea,4
6002,forest,1
6003,forest,1
6004,street,5
6005,forest,1
6006,glacier,2
6007,buildings,0
6008,mountain,3
6009,glacier,2
6010,forest,1
6011,buildings,0
6012,glacier,2
6013,glacier,2
6014,street,5
6015,street,5
6016,sea,4
6017,forest,1
6018,glacier,2
6019,street,5
6020,forest,1
6021,buildings,0
6022,buildings,0
6023,mountain,3
6024,glacier,2
6025,forest,1
6026,sea,4
6027,sea,4
6028,sea,4
6029,mountain,3
6030,buildings,0
6031,sea,4
6032,buildings,0
6033,forest,1
6034,forest,1
6035,sea,4
6036,sea,4
6037,glacier,2
6038,street,5
6039,glacier,2
6040,sea,4
6041,glacier,2
6042,sea,4
6043,street,5
6044,buildings,0
6045,street,5
6046,sea,4
6047,mountain,3
6048,buildings,0
6049,forest,1
6050,sea,4
6051,forest,1
6052,buildings,0
6053,forest,1
6054,street,5
6055,forest,1
6056,forest,1
6057,sea,4
6058,buildings,0
6059,street,5
6060,buildings,0
6061,glacier,2
6062,glacier,2
6063,street,5
6064,street,5
6065,forest,1
6066,glacier,2
6067,forest,1
6068,street,5
6069,sea,4
6070,buildings,0
6071,sea,4
6072,sea,4
6073,forest,1
6074,street,5
6075,sea,4
6076,sea,4
6077,mountain,3
6078,forest,1
6079,street,5
6080,sea,4
6081,glacier,2
6082,street,5
6083,forest,1
6084,forest,1
6085,glacier,2
6086,glacier,2
6087,sea,4
6088,forest,1
6089,sea,4
6090,mountain,3
6091,sea,4
6092,street,5
6093,glacier,2
6094,sea,4
6095,buildings,0
6096,forest,1
6097,sea,4
6098,buildings,0
6099,buildings,0
6100,forest,1
6101,glacier,2
6102,glacier,2
6103,forest,1
6104,sea,4
6105,forest,1
6106,buildings,0
6107,buildings,0
6108,buildings,0
6109,buildings,0
6110,street,5
6111,buildings,0
6112,street,5
6113,sea,4
6114,forest,1
6115,forest,1
6116,street,5
6117,street,5
6118,street,5
6119,forest,1
6120,street,5
6121,sea,4
6122,sea,4
6123,sea,4
6124,forest,1
6125,glacier,2
6126,buildings,0
6127,sea,4
6128,sea,4
6129,sea,4
6130,glacier,2
6131,forest,1
6132,street,5
6133,street,5
6134,glacier,2
6135,street,5
6136,sea,4
6137,sea,4
6138,forest,1
6139,street,5
6140,street,5
6141,glacier,2
6142,glacier,2
6143,glacier,2
6144,glacier,2
6145,mountain,3
6146,buildings,0
6147,buildings,0
6148,street,5
6149,forest,1
6150,forest,1
6151,glacier,2
6152,buildings,0
6153,street,5
6154,buildings,0
6155,glacier,2
6156,sea,4
6157,street,5
6158,buildings,0
6159,street,5
6160,forest,1
6161,street,5
6162,forest,1
6163,forest,1
6164,forest,1
6165,mountain,3
6166,street,5
6167,glacier,2
6168,glacier,2
6169,glacier,2
6170,buildings,0
6171,sea,4
6172,sea,4
6173,street,5
6174,street,5
6175,sea,4
6176,buildings,0
6177,forest,1
6178,glacier,2
6179,sea,4
6180,forest,1
6181,sea,4
6182,glacier,2
6183,glacier,2
6184,forest,1
6185,mountain,3
6186,sea,4
6187,sea,4
6188,forest,1
6189,forest,1
6190,street,5
6191,street,5
6192,forest,1
6193,buildings,0
6194,street,5
6195,glacier,2
6196,glacier,2
6197,glacier,2
6198,glacier,2
6199,street,5
6200,glacier,2
6201,sea,4
6202,sea,4
6203,buildings,0
6204,street,5
6205,sea,4
6206,sea,4
6207,forest,1
6208,glacier,2
6209,buildings,0
6210,buildings,0
6211,buildings,0
6212,glacier,2
6213,glacier,2
6214,sea,4
6215,street,5
6216,forest,1
6217,glacier,2
6218,glacier,2
6219,glacier,2
6220,forest,1
6221,sea,4
6222,forest,1
6223,glacier,2
6224,street,5
6225,buildings,0
6226,buildings,0
6227,buildings,0
6228,forest,1
6229,glacier,2
6230,sea,4
6231,buildings,0
6232,forest,1
6233,forest,1
6234,street,5
6235,street,5
6236,buildings,0
6237,sea,4
6238,buildings,0
6239,street,5
6240,sea,4
6241,street,5
6242,buildings,0
6243,forest,1
6244,street,5
6245,street,5
6246,buildings,0
6247,street,5
6248,buildings,0
6249,glacier,2
6250,forest,1
6251,street,5
6252,forest,1
6253,glacier,2
6254,forest,1
6255,forest,1
6256,glacier,2
6257,street,5
6258,sea,4
6259,mountain,3
6260,sea,4
6261,glacier,2
6262,buildings,0
6263,forest,1
6264,street,5
6265,street,5
6266,street,5
6267,glacier,2
6268,forest,1
6269,buildings,0
6270,sea,4
6271,street,5
6272,street,5
6273,street,5
6274,mountain,3
6275,mountain,3
6276,sea,4
6277,glacier,2
6278,street,5
6279,sea,4
6280,forest,1
6281,glacier,2
6282,sea,4
6283,glacier,2
6284,street,5
6285,street,5
6286,sea,4
6287,street,5
6288,street,5
6289,street,5
6290,buildings,0
6291,sea,4
6292,street,5
6293,forest,1
6294,sea,4
6295,buildings,0
6296,forest,1
6297,buildings,0
6298,buildings,0
6299,forest,1
6300,forest,1
6301,forest,1
6302,forest,1
6303,mountain,3
6304,glacier,2
6305,sea,4
6306,street,5
6307,forest,1
6308,mountain,3
6309,sea,4
6310,street,5
6311,forest,1
6312,glacier,2
6313,glacier,2
6314,sea,4
6315,buildings,0
6316,glacier,2
6317,glacier,2
6318,sea,4
6319,sea,4
6320,glacier,2
6321,mountain,3
6322,street,5
6323,sea,4
6324,glacier,2
6325,buildings,0
6326,sea,4
6327,sea,4
6328,street,5
6329,glacier,2
6330,sea,4
6331,sea,4
6332,mountain,3
6333,glacier,2
6334,street,5
6335,sea,4
6336,forest,1
6337,mountain,3
6338,sea,4
6339,sea,4
6340,buildings,0
6341,glacier,2
6342,sea,4
6343,glacier,2
6344,street,5
6345,street,5
6346,street,5
6347,street,5
6348,buildings,0
6349,buildings,0
6350,street,5
6351,buildings,0
6352,buildings,0
6353,forest,1
6354,buildings,0
6355,mountain,3
6356,buildings,0
6357,sea,4
6358,buildings,0
6359,sea,4
6360,buildings,0
6361,street,5
6362,sea,4
6363,buildings,0
6364,street,5
6365,forest,1
6366,sea,4
6367,sea,4
6368,buildings,0
6369,sea,4
6370,glacier,2
6371,sea,4
6372,buildings,0
6373,sea,4
6374,glacier,2
6375,street,5
6376,buildings,0
6377,buildings,0
6378,sea,4
6379,sea,4
6380,sea,4
6381,sea,4
6382,forest,1
6383,buildings,0
6384,buildings,0
6385,buildings,0
6386,buildings,0
6387,glacier,2
6388,forest,1
6389,sea,4
6390,mountain,3
6391,sea,4
6392,glacier,2
6393,sea,4
6394,sea,4
6395,mountain,3
6396,mountain,3
6397,sea,4
6398,glacier,2
6399,glacier,2
6400,forest,1
6401,sea,4
6402,street,5
6403,glacier,2
6404,buildings,0
6405,street,5
6406,buildings,0
6407,mountain,3
6408,buildings,0
6409,mountain,3
6410,buildings,0
6411,street,5
6412,forest,1
6413,forest,1
6414,buildings,0
6415,sea,4
6416,street,5
6417,sea,4
6418,glacier,2
6419,forest,1
6420,forest,1
6421,mountain,3
6422,glacier,2
6423,buildings,0
6424,sea,4
6425,sea,4
6426,forest,1
6427,street,5
6428,forest,1
6429,street,5
6430,street,5
6431,glacier,2
6432,sea,4
6433,forest,1
6434,forest,1
6435,street,5
6436,forest,1
6437,sea,4
6438,sea,4
6439,street,5
6440,sea,4
6441,sea,4
6442,forest,1
6443,street,5
6444,forest,1
6445,mountain,3
6446,forest,1
6447,sea,4
6448,glacier,2
6449,glacier,2
6450,forest,1
6451,forest,1
6452,glacier,2
6453,street,5
6454,forest,1
6455,mountain,3
6456,street,5
6457,street,5
6458,glacier,2
6459,sea,4
6460,sea,4
6461,street,5
6462,sea,4
6463,forest,1
6464,glacier,2
6465,sea,4
6466,sea,4
6467,mountain,3
6468,glacier,2
6469,forest,1
6470,sea,4
6471,glacier,2
6472,sea,4
6473,street,5
6474,sea,4
6475,sea,4
6476,glacier,2
6477,forest,1
6478,sea,4
6479,buildings,0
6480,street,5
6481,buildings,0
6482,street,5
6483,street,5
6484,glacier,2
6485,sea,4
6486,buildings,0
6487,forest,1
6488,street,5
6489,forest,1
6490,glacier,2
6491,forest,1
6492,sea,4
6493,glacier,2
6494,glacier,2
6495,glacier,2
6496,glacier,2
6497,buildings,0
6498,buildings,0
6499,sea,4
6500,mountain,3
6501,forest,1
6502,forest,1
6503,sea,4
6504,glacier,2
6505,buildings,0
6506,street,5
6507,buildings,0
6508,glacier,2
6509,street,5
6510,sea,4
6511,glacier,2
6512,sea,4
6513,buildings,0
6514,buildings,0
6515,glacier,2
6516,glacier,2
6517,street,5
6518,mountain,3
6519,buildings,0
6520,glacier,2
6521,buildings,0
6522,glacier,2
6523,street,5
6524,street,5
6525,sea,4
6526,street,5
6527,street,5
6528,glacier,2
6529,forest,1
6530,forest,1
6531,glacier,2
6532,sea,4
6533,sea,4
6534,street,5
6535,buildings,0
6536,sea,4
6537,street,5
6538,street,5
6539,sea,4
6540,sea,4
6541,buildings,0
6542,glacier,2
6543,buildings,0
6544,buildings,0
6545,mountain,3
6546,forest,1
6547,street,5
6548,forest,1
6549,forest,1
6550,glacier,2
6551,street,5
6552,forest,1
6553,buildings,0
6554,street,5
6555,mountain,3
6556,glacier,2
6557,forest,1
6558,buildings,0
6559,buildings,0
6560,glacier,2
6561,buildings,0
6562,street,5
6563,forest,1
6564,forest,1
6565,street,5
6566,forest,1
6567,buildings,0
6568,forest,1
6569,glacier,2
6570,glacier,2
6571,sea,4
6572,forest,1
6573,forest,1
6574,buildings,0
6575,forest,1
6576,street,5
6577,buildings,0
6578,street,5
6579,glacier,2
6580,forest,1
6581,glacier,2
6582,glacier,2
6583,sea,4
6584,mountain,3
6585,mountain,3
6586,forest,1
6587,forest,1
6588,sea,4
6589,sea,4
6590,sea,4
6591,glacier,2
6592,sea,4
6593,buildings,0
6594,buildings,0
6595,buildings,0
6596,buildings,0
6597,buildings,0
6598,sea,4
6599,sea,4
6600,forest,1
6601,sea,4
6602,street,5
6603,buildings,0
6604,buildings,0
6605,sea,4
6606,sea,4
6607,buildings,0
6608,street,5
6609,forest,1
6610,buildings,0
6611,forest,1
6612,buildings,0
6613,buildings,0
6614,street,5
6615,buildings,0
6616,glacier,2
6617,glacier,2
6618,sea,4
6619,forest,1
6620,buildings,0
6621,street,5
6622,mountain,3
6623,street,5
6624,sea,4
6625,sea,4
6626,glacier,2
6627,glacier,2
6628,glacier,2
6629,street,5
6630,glacier,2
6631,mountain,3
6632,forest,1
6633,street,5
6634,glacier,2
6635,street,5
6636,buildings,0
6637,glacier,2
6638,buildings,0
6639,mountain,3
6640,sea,4
6641,forest,1
6642,sea,4
6643,buildings,0
6644,sea,4
6645,forest,1
6646,sea,4
6647,buildings,0
6648,street,5
6649,forest,1
6650,glacier,2
6651,sea,4
6652,glacier,2
6653,mountain,3
6654,forest,1
6655,glacier,2
6656,street,5
6657,street,5
6658,glacier,2
6659,street,5
6660,glacier,2
6661,glacier,2
6662,glacier,2
6663,street,5
6664,glacier,2
6665,buildings,0
6666,sea,4
6667,street,5
6668,buildings,0
6669,forest,1
6670,street,5
6671,street,5
6672,buildings,0
6673,mountain,3
6674,glacier,2
6675,sea,4
6676,buildings,0
6677,sea,4
6678,glacier,2
6679,street,5
6680,mountain,3
6681,forest,1
6682,street,5
6683,forest,1
6684,sea,4
6685,glacier,2
6686,buildings,0
6687,sea,4
6688,buildings,0
6689,forest,1
6690,forest,1
6691,mountain,3
6692,street,5
6693,street,5
6694,street,5
6695,buildings,0
6696,forest,1
6697,forest,1
6698,glacier,2
6699,glacier,2
6700,forest,1
6701,mountain,3
6702,glacier,2
6703,buildings,0
6704,forest,1
6705,buildings,0
6706,mountain,3
6707,street,5
6708,buildings,0
6709,mountain,3
6710,buildings,0
6711,sea,4
6712,buildings,0
6713,sea,4
6714,street,5
6715,glacier,2
6716,sea,4
6717,glacier,2
6718,buildings,0
6719,mountain,3
6720,forest,1
6721,street,5
6722,buildings,0
6723,glacier,2
6724,street,5
6725,sea,4
6726,street,5
6727,glacier,2
6728,forest,1
6729,forest,1
6730,glacier,2
6731,sea,4
6732,sea,4
6733,buildings,0
6734,buildings,0
6735,street,5
6736,street,5
6737,street,5
6738,sea,4
6739,buildings,0
6740,glacier,2
6741,street,5
6742,sea,4
6743,street,5
6744,mountain,3
6745,buildings,0
6746,street,5
6747,forest,1
6748,buildings,0
6749,street,5
6750,buildings,0
6751,forest,1
6752,forest,1
6753,sea,4
6754,glacier,2
6755,mountain,3
6756,sea,4
6757,forest,1
6758,forest,1
6759,glacier,2
6760,street,5
6761,buildings,0
6762,buildings,0
6763,glacier,2
6764,sea,4
6765,sea,4
6766,buildings,0
6767,sea,4
6768,street,5
6769,buildings,0
6770,street,5
6771,mountain,3
6772,sea,4
6773,glacier,2
6774,buildings,0
6775,forest,1
6776,street,5
6777,street,5
6778,glacier,2
6779,glacier,2
6780,sea,4
6781,glacier,2
6782,sea,4
6783,mountain,3
6784,buildings,0
6785,street,5
6786,glacier,2
6787,sea,4
6788,glacier,2
6789,glacier,2
6790,glacier,2
6791,sea,4
6792,glacier,2
6793,forest,1
6794,buildings,0
6795,street,5
6796,forest,1
6797,forest,1
6798,forest,1
6799,buildings,0
6800,glacier,2
6801,forest,1
6802,street,5
6803,forest,1
6804,sea,4
6805,buildings,0
6806,sea,4
6807,sea,4
6808,forest,1
6809,street,5
6810,street,5
6811,forest,1
6812,street,5
6813,sea,4
6814,sea,4
6815,buildings,0
6816,forest,1
6817,buildings,0
6818,sea,4
6819,street,5
6820,glacier,2
6821,street,5
6822,sea,4
6823,forest,1
6824,sea,4
6825,forest,1
6826,mountain,3
6827,buildings,0
6828,buildings,0
6829,glacier,2
6830,glacier,2
6831,street,5
6832,buildings,0
6833,glacier,2
6834,forest,1
6835,forest,1
6836,forest,1
6837,buildings,0
6838,glacier,2
6839,sea,4
6840,street,5
6841,forest,1
6842,forest,1
6843,buildings,0
6844,glacier,2
6845,glacier,2
6846,forest,1
6847,forest,1
6848,street,5
6849,forest,1
6850,glacier,2
6851,street,5
6852,sea,4
6853,buildings,0
6854,buildings,0
6855,sea,4
6856,sea,4
6857,forest,1
6858,sea,4
6859,sea,4
6860,sea,4
6861,sea,4
6862,sea,4
6863,forest,1
6864,mountain,3
6865,glacier,2
6866,sea,4
6867,sea,4
6868,sea,4
6869,buildings,0
6870,glacier,2
6871,street,5
6872,forest,1
6873,forest,1
6874,glacier,2
6875,street,5
6876,street,5
6877,forest,1
6878,buildings,0
6879,forest,1
6880,mountain,3
6881,glacier,2
6882,buildings,0
6883,glacier,2
6884,sea,4
6885,buildings,0
6886,glacier,2
6887,street,5
6888,forest,1
6889,street,5
6890,street,5
6891,glacier,2
6892,glacier,2
6893,glacier,2
6894,sea,4
6895,forest,1
6896,sea,4
6897,glacier,2
6898,mountain,3
6899,sea,4
6900,glacier,2
6901,glacier,2
6902,forest,1
6903,buildings,0
6904,buildings,0
6905,sea,4
6906,forest,1
6907,buildings,0
6908,street,5
6909,forest,1
6910,buildings,0
6911,buildings,0
6912,glacier,2
6913,buildings,0
